avg color red,avg color green,avg color blue,entropy of red,entropy of green,entropy of blue,avg entropy,width,height,aspect ratio,area,size,compression ratio,bit depth,total pixels,hue,saturation,value,hue median,saturation median,value median,output
133.6250163,132.8083126,132.7289077,7.812610398,7.775975519,7.745051951,7.77787929,4160,2336,1.780821918,9717760,3516687,0.361882471,24,9717760,0.405667044,0.149808242,0.559165263,0.489583333,0.108695652,0.533333333,0
135.4491957,134.4446244,133.4664682,7.732178244,7.738542011,7.744503126,7.738407793,2336,4160,0.561538462,9717760,3623417,0.372865455,24,9717760,0.429460985,0.128407632,0.555436976,0.524390244,0.071428571,0.560784314,0
124.5727768,119.5166083,115.7081377,7.815039629,7.819618211,7.822548989,7.819068943,2336,4160,0.561538462,9717760,3312330,0.340853242,24,9717760,0.447169455,0.180694442,0.513882716,0.574074074,0.129411765,0.482352941,0
117.8202994,118.6821033,115.1922178,7.770276468,7.775220439,7.7811888,7.775561903,4160,2336,1.780821918,9717760,3274688,0.336979715,24,9717760,0.405126002,0.165195281,0.499029569,0.425,0.136563877,0.470588235,0
155.8960138,156.2955482,156.2273218,7.222610912,7.247887713,7.286503985,7.252334203,2336,4160,0.561538462,9717760,3081143,0.317063089,24,9717760,0.427477757,0.12429066,0.644985466,0.573333333,0.092827004,0.690196078,0
155.1025143,156.2877259,155.2574958,7.220314023,7.238184686,7.293627315,7.250708675,2336,4160,0.561538462,9717760,2994785,0.308176473,24,9717760,0.406279767,0.125656515,0.642257166,0.533333333,0.093617021,0.68627451,0
136.7508625,133.2337558,130.8523385,7.576774837,7.57156884,7.568824637,7.572389438,2336,4160,0.561538462,9717760,4130889,0.425086543,24,9717760,0.449646806,0.195066408,0.572882593,0.586666667,0.131147541,0.560784314,0
140.8808933,138.4923178,138.706952,7.446452795,7.450695243,7.467511771,7.454886603,2336,4160,0.561538462,9717760,3654083,0.37602112,24,9717760,0.457073512,0.156087456,0.585070217,0.593607306,0.105263158,0.580392157,0
130.5555235,124.6090433,128.0501676,7.68743654,7.584726082,7.542772057,7.604978226,1456,2592,0.561728395,3773952,1479963,0.392152046,24,3773952,0.454905814,0.172027797,0.552844543,0.592261905,0.122641509,0.537254902,0
126.2408027,127.5980271,125.8152473,7.787888001,7.812901767,7.78675238,7.795847383,2336,4160,0.561538462,9717760,3032855,0.312094042,24,9717760,0.422409065,0.11800808,0.522054026,0.439393939,0.086956522,0.501960784,0
125.3857434,127.2438692,125.6641058,7.799405695,7.819651169,7.791575578,7.803544147,2336,4160,0.561538462,9717760,3245199,0.333945168,24,9717760,0.393753613,0.115837565,0.519586104,0.409090909,0.085365854,0.501960784,0
117.8169967,117.2863651,116.3848973,7.838091107,7.822154478,7.833268296,7.831171294,4160,2336,1.780821918,9717760,3492052,0.359347422,24,9717760,0.442253104,0.126609399,0.487353217,0.467592593,0.090909091,0.470588235,0
114.8232977,113.4159288,111.6444422,6.765118503,6.794525159,6.834448103,6.798030589,4160,2336,1.780821918,9717760,2056813,0.211655052,24,9717760,0.283262672,0.067961184,0.457327985,0.277777778,0.016326531,0.388235294,0
71.37689056,73.38495301,76.12930356,6.803092792,6.707052628,6.473324535,6.661156652,4160,2336,1.780821918,9717760,1918922,0.197465465,24,9717760,0.18705534,0.128725717,0.329719053,0.025821596,0.031746032,0.176470588,0
89.11551993,94.24949186,98.36498072,7.202468674,7.160005862,6.949169487,7.103881341,4160,2336,1.780821918,9717760,1943755,0.20002089,24,9717760,0.193177648,0.116875409,0.408346843,0.090909091,0.058823529,0.490196078,0
17.53101991,15.24810399,15.0306582,4.726106969,4.701988535,4.979637256,4.802577587,4160,2336,1.780821918,9717760,1318087,0.135636916,24,9717760,0.294538629,0.102598831,0.071564384,0,0,0.035294118,0
15.70212154,26.07336394,36.98632415,6.282202772,5.954405779,5.355450153,5.864019568,1456,2592,0.561728395,3773952,853351,0.226116018,24,3773952,0.233958723,0.508213306,0.162863054,0.138888889,0.5,0.078431373,0
11.57052607,24.16499256,39.4357207,6.312437598,5.77278389,4.736866491,5.60736266,1456,2592,0.561728395,3773952,866948,0.229718873,24,3773952,0.167544219,0.505027818,0.162316866,0.097457627,0.5,0.070588235,0
129.6089092,100.7497817,59.86792545,7.011810201,7.57649291,7.687582777,7.425295296,1456,2592,0.561728395,3773952,1440801,0.381775126,24,3773952,0.547124136,0.635857626,0.521467768,0.568376068,0.725,0.517647059,0
56.5301836,62.379698,84.50701365,7.210048916,6.984595684,6.869455886,7.021366829,2336,4160,0.561538462,9717760,1755351,0.180633294,24,9717760,0.500025031,0.289501856,0.33840559,0.666666667,0.239130435,0.176470588,0
62.71913466,51.82134021,48.44594073,6.170815749,6.369969662,6.978617856,6.506467756,2336,4160,0.561538462,9717760,1693305,0.174248489,24,9717760,0.559591792,0.380977731,0.262842101,0.622222222,0.375,0.17254902,0
54.8071784,54.96540571,57.3230018,6.431036366,6.405803263,6.63310376,6.48998113,2336,4160,0.561538462,9717760,1704026,0.175351727,24,9717760,0.544498259,0.224098833,0.255622693,0.638888889,0.163265306,0.168627451,0
26.49828664,35.26007135,43.25761482,6.340068754,6.220555957,5.96083414,6.173819617,2336,4160,0.561538462,9717760,1571260,0.161689525,24,9717760,0.168529706,0.194307339,0.175775733,0.06626506,0.125,0.066666667,0
63.67269319,58.61956758,58.64640246,6.574344755,6.538669989,6.914670402,6.675895049,2336,4160,0.561538462,9717760,1801320,0.185363705,24,9717760,0.510223643,0.285640096,0.287523499,0.616666667,0.219512195,0.192156863,0
36.58390545,39.9520832,46.32490862,6.326167467,6.224847556,6.267725172,6.272913398,2336,4160,0.561538462,9717760,1591350,0.163756874,24,9717760,0.272405775,0.286988781,0.214390497,0.111111111,0.192307692,0.109803922,0
64.1082412,65.32572506,72.53225517,6.975112209,6.873061856,7.070629622,6.972934562,2336,4160,0.561538462,9717760,1819052,0.187188406,24,9717760,0.313976392,0.345592707,0.342715449,0.085416667,0.282608696,0.22745098,0
49.6457661,55.76706371,65.1059664,6.787943909,6.52216624,6.505370782,6.60516031,2336,4160,0.561538462,9717760,1820624,0.187350171,24,9717760,0.278637107,0.307473931,0.282347002,0.071428571,0.234042553,0.188235294,0
47.86355652,45.11805323,45.34606967,5.802683075,5.938727778,6.308808698,6.01673985,2336,4160,0.561538462,9717760,1512627,0.155655933,24,9717760,0.536339395,0.309696903,0.206565369,0.633333333,0.315789474,0.066666667,0
65.21709334,60.19468952,72.01973016,6.910461417,7.03549463,7.205105596,7.050353881,2336,4160,0.561538462,9717760,1904316,0.195962444,24,9717760,0.590017502,0.406488731,0.336518913,0.643939394,0.387096774,0.211764706,0
54.16350013,57.78587267,65.0668794,6.807888875,6.925155191,6.961203455,6.898082507,2336,4160,0.561538462,9717760,1822615,0.187555054,24,9717760,0.483945584,0.296691095,0.288361727,0.625,0.222222222,0.145098039,0
69.26266269,74.52448208,86.38858214,7.329591364,7.120265425,7.040612297,7.163489696,2336,4160,0.561538462,9717760,1940109,0.1996457,24,9717760,0.295632735,0.328470446,0.376484582,0.07622739,0.266666667,0.333333333,0
74.28640139,62.53556488,64.47260809,6.653717528,6.972405804,7.377512141,7.001211824,2336,4160,0.561538462,9717760,1734598,0.17849772,24,9717760,0.557898425,0.421691674,0.350035255,0.638888889,0.363636364,0.22745098,0
82.64497827,64.74844789,60.95111024,6.567294288,6.956711177,7.461469959,6.995158474,2336,4160,0.561538462,9717760,1731310,0.17815937,24,9717760,0.554056354,0.489058432,0.362880561,0.625,0.479452055,0.250980392,0
68.8899233,64.54952942,69.36826491,7.297020049,7.182541103,7.236053701,7.238538284,4160,2336,1.780821918,9717760,1790710,0.18427189,24,9717760,0.474608082,0.199154058,0.297411463,0.635802469,0.155405405,0.231372549,0
69.6910786,66.44413764,76.76249064,7.428665959,7.22989832,7.279993859,7.312852713,4160,2336,1.780821918,9717760,1892529,0.19474951,24,9717760,0.465716149,0.249934329,0.324533438,0.609848485,0.208695652,0.266666667,0
112.5518845,98.81100984,103.4076726,7.764292641,7.537359911,7.499122837,7.600258463,4160,2336,1.780821918,9717760,2098354,0.215929803,24,9717760,0.551352229,0.293955493,0.48403501,0.636666667,0.228571429,0.439215686,0
126.4084696,105.1963075,103.753439,7.781582631,7.589214595,7.538914696,7.636570641,4160,2336,1.780821918,9717760,2145035,0.220733482,24,9717760,0.574984467,0.32021922,0.521270453,0.630952381,0.268041237,0.478431373,0
126.5831937,108.5084424,108.1569838,7.776954908,7.594787041,7.565843774,7.645861908,4160,2336,1.780821918,9717760,2094615,0.215545043,24,9717760,0.552174097,0.300939999,0.527559154,0.622222222,0.25,0.490196078,0
49.67898134,45.03854103,43.58285029,6.564903387,6.637424841,6.835980706,6.679436311,1456,2592,0.561728395,3773952,978754,0.259344581,24,3773952,0.408738287,0.47383843,0.239357985,0.533333333,0.407407407,0.149019608,0
47.0118984,45.40672748,46.76853442,6.753355184,6.687385476,6.837111538,6.759284066,1456,2592,0.561728395,3773952,951931,0.252237177,24,3773952,0.353950679,0.427605377,0.236863833,0.416666667,0.379310345,0.149019608,0
47.75369622,56.4539575,71.27124317,7.189947201,6.747539201,6.448882421,6.795456274,2336,4160,0.561538462,9717760,1802126,0.185446646,24,9717760,0.176995952,0.328267162,0.28961199,0.071428571,0.327586207,0.274509804,0
114.7509316,119.576591,137.197054,7.676747726,7.4572176,7.4200762,7.518013842,2336,4160,0.561538462,9717760,2106892,0.2168084,24,9717760,0.285044485,0.288451106,0.570449502,0.074712644,0.280612245,0.635294118,0
131.8784335,109.6991893,99.28332476,7.589203067,7.397110231,7.28613997,7.424151089,2336,4160,0.561538462,9717760,2171360,0.223442439,24,9717760,0.561805284,0.282491105,0.525604315,0.620614035,0.204918033,0.521568627,0
141.3315597,127.8636933,125.918351,7.64137233,7.471821365,7.423896396,7.512363364,2336,4160,0.561538462,9717760,2157700,0.222036766,24,9717760,0.445650042,0.348694768,0.640013827,0.582304527,0.264705882,0.631372549,0
90.55552905,90.65140639,105.4957682,7.515010655,7.137292275,7.188487794,7.280263575,2336,4160,0.561538462,9717760,2204161,0.226817806,24,9717760,0.28595033,0.308385377,0.451740376,0.070707071,0.308823529,0.454901961,0
125.0256948,113.1332068,120.2939208,7.626286807,7.31677383,7.39566587,7.446242169,2336,4160,0.561538462,9717760,2154411,0.221698313,24,9717760,0.50590214,0.240641079,0.542270854,0.620567376,0.204819277,0.57254902,0
30.88518403,28.85077436,33.48449972,5.945528592,5.826565057,5.908189244,5.893427631,4160,2336,1.780821918,9717760,1460016,0.150242031,24,9717760,0.189687906,0.139153744,0.151217994,0,0,0.054901961,0
27.31706175,27.03646334,35.29568398,5.91857001,5.712319035,5.721890724,5.784259923,4160,2336,1.780821918,9717760,1480185,0.152317509,24,9717760,0.177224381,0.141939028,0.150264439,0,0,0.043137255,0
32.95071735,32.8891617,39.43402338,6.255125762,6.096454276,6.102257829,6.151279289,4160,2336,1.780821918,9717760,1593692,0.163997876,24,9717760,0.211276671,0.154246265,0.170740873,0.005747126,0.048780488,0.066666667,0
36.01462364,34.81583256,39.09041878,6.227473841,6.157886319,6.198890816,6.194750326,4160,2336,1.780821918,9717760,1617891,0.166488059,24,9717760,0.185908082,0.157273544,0.175041767,0,0.010204082,0.074509804,0
45.55831107,43.5757298,49.66971905,6.530837121,6.442579353,6.532560973,6.501992482,4160,2336,1.780821918,9717760,1641773,0.168945621,24,9717760,0.273890469,0.199969417,0.230109152,0.0625,0.111111111,0.109803922,0
81.67303144,74.40882878,75.70816598,7.033353031,7.016271759,7.115229184,7.054951325,4160,2336,1.780821918,9717760,2123348,0.218501795,24,9717760,0.623802153,0.202578629,0.346011895,0.766666667,0.166666667,0.219607843,0
69.2825752,60.13473805,57.35658156,6.64977312,6.708897686,6.889527584,6.749399463,4160,2336,1.780821918,9717760,1922379,0.197821206,24,9717760,0.622098271,0.241970013,0.287984981,0.722222222,0.21875,0.149019608,0
78.15759228,70.92211106,68.94416357,7.068620688,7.108655365,7.254078044,7.143784699,4160,2336,1.780821918,9717760,2024768,0.208357482,24,9717760,0.530996714,0.226176159,0.328644745,0.666666667,0.2,0.247058824,0
71.81092896,63.56817106,62.64891529,7.146456088,7.179622694,7.331174106,7.219084296,4160,2336,1.780821918,9717760,2035865,0.209499411,24,9717760,0.419200913,0.19246943,0.302373569,0.614155251,0.142857143,0.235294118,0
82.40892428,72.54894173,68.62684075,7.069225547,7.172620774,7.364076355,7.201974225,4160,2336,1.780821918,9717760,1947116,0.200366751,24,9717760,0.574111891,0.221326628,0.344561405,0.666666667,0.157894737,0.211764706,0
79.55095228,75.62464683,72.44331811,6.940556215,6.964541884,7.009319545,6.971472548,2336,4160,0.561538462,9717760,1798776,0.185101916,24,9717760,0.366126168,0.118356445,0.324948183,0.483333333,0.062937063,0.294117647,0
56.83486133,50.59146892,48.35758148,6.627493181,6.775591285,6.902718605,6.768601023,2336,4160,0.561538462,9717760,1976939,0.203435668,24,9717760,0.42107237,0.158146691,0.236692342,0.600323625,0.1,0.121568627,0
63.08612746,56.97518276,55.41537762,6.849830431,6.951384793,7.063725161,6.954980128,2336,4160,0.561538462,9717760,2128942,0.219077442,24,9717760,0.444522178,0.162519973,0.265078884,0.611111111,0.105263158,0.141176471,0
53.64939976,49.18583429,47.60712078,6.745767744,6.872221856,6.953879515,6.857289705,2336,4160,0.561538462,9717760,1714569,0.176436648,24,9717760,0.329447347,0.137888923,0.226170358,0.066666667,0.083333333,0.11372549,0
81.42153068,74.44498784,76.54363022,7.301736416,7.216857675,7.339427179,7.28600709,2336,4160,0.561538462,9717760,2107617,0.216883006,24,9717760,0.595121643,0.154572674,0.332908229,0.6875,0.133333333,0.254901961,0
54.71761085,50.77740765,51.35535154,6.538820909,6.481388271,6.559667243,6.526625474,2336,4160,0.561538462,9717760,1727735,0.177791487,24,9717760,0.197978033,0.140700255,0.235536001,0.045454545,0.081632653,0.176470588,0
112.6430241,109.569528,99.93299474,7.734536158,7.619905696,7.355530535,7.569990796,4160,2336,1.780821918,9717760,3420317,0.351965576,24,9717760,0.369950046,0.182356733,0.46343851,0.444444444,0.151898734,0.368627451,0
120.9598676,120.8038545,114.115364,7.51020708,7.559956793,7.58014314,7.550102338,4160,2336,1.780821918,9717760,4086139,0.420481572,24,9717760,0.35861809,0.190194623,0.506933391,0.416666667,0.169934641,0.474509804,0
127.8399511,111.9681181,90.74227054,7.48839189,7.478190452,7.031213556,7.332598633,4160,2336,1.780821918,9717760,2140375,0.220253947,24,9717760,0.393493374,0.221728134,0.50518363,0.557471264,0.2,0.494117647,0
155.9190206,147.8443663,137.6677995,6.707864398,6.694725882,6.519285419,6.640625233,4160,2336,1.780821918,9717760,2193533,0.225724138,24,9717760,0.385251056,0.190554068,0.623678345,0.533333333,0.153846154,0.741176471,0
146.5032929,141.5988014,129.0447487,7.263651603,7.208100859,7.019928874,7.163893779,4160,2336,1.780821918,9717760,2660058,0.273731601,24,9717760,0.394614271,0.216290512,0.598117774,0.5,0.181069959,0.611764706,0
142.4615461,135.4686855,123.3540946,7.255496133,7.162669389,7.048915675,7.155693733,4160,2336,1.780821918,9717760,2817190,0.289901171,24,9717760,0.389546124,0.202710496,0.5732979,0.489583333,0.158730159,0.6,0
124.1678522,110.4198924,89.53300503,7.547141883,7.515078178,7.22019753,7.427472531,4160,2336,1.780821918,9717760,2147940,0.221032419,24,9717760,0.397379821,0.228171713,0.489556213,0.551724138,0.219607843,0.458823529,0
119.8970045,105.440652,85.85986657,7.412471428,7.416118312,7.211197431,7.346595724,4160,2336,1.780821918,9717760,1961329,0.201829331,24,9717760,0.397354598,0.225997907,0.470882199,0.55620155,0.216326531,0.411764706,0
113.300581,98.23720713,79.31933717,7.241087703,7.314730789,7.244102542,7.266640344,4160,2336,1.780821918,9717760,1875610,0.193008471,24,9717760,0.395668634,0.228540516,0.444684196,0.563492063,0.24789916,0.364705882,0
136.4083486,121.1920179,99.64472131,7.658109559,7.578472088,7.10775135,7.448110999,4160,2336,1.780821918,9717760,2173573,0.223670167,24,9717760,0.410625281,0.239760776,0.540738812,0.554421769,0.247058824,0.564705882,0
139.2434606,125.6222993,104.5736278,7.641099832,7.526504601,6.937940293,7.368514909,4160,2336,1.780821918,9717760,1936716,0.199296546,24,9717760,0.405132772,0.230797062,0.552844538,0.546666667,0.223529412,0.592156863,0
135.6522277,123.3326456,105.5474622,7.55096886,7.429736351,6.921301603,7.300668938,4160,2336,1.780821918,9717760,2320951,0.238836007,24,9717760,0.391426028,0.213162978,0.539025112,0.545238095,0.2,0.564705882,0
142.6722668,123.2602465,93.98408821,7.397599605,7.435045461,6.958903591,7.263849552,4160,2336,1.780821918,9717760,2561593,0.263599122,24,9717760,0.48082966,0.310372773,0.563594942,0.563063063,0.329411765,0.603921569,0
160.8508249,135.7999833,103.7322359,7.566886595,7.68836432,6.75568599,7.336978968,4160,2336,1.780821918,9717760,2746501,0.282626963,24,9717760,0.555182934,0.380616048,0.634842588,0.573333333,0.4,0.68627451,0
142.8884426,113.467932,83.11662883,7.377693662,7.6608148,7.044477349,7.36099527,4160,2336,1.780821918,9717760,3238789,0.333285551,24,9717760,0.578313847,0.462598857,0.562417961,0.578947368,0.451612903,0.521568627,0
176.9430424,147.0992969,114.1696651,7.320463589,7.462956027,6.982246898,7.255222171,4160,2336,1.780821918,9717760,3706721,0.3814378,24,9717760,0.564304958,0.411587366,0.696526826,0.577134986,0.4,0.866666667,0
138.4470094,120.1048405,106.9066424,7.423592869,7.567019561,7.290624759,7.427079063,2592,1456,1.78021978,3773952,1184948,0.313980676,24,3773952,0.495552107,0.358396198,0.574862056,0.583333333,0.281767956,0.552941176,0
129.4177321,107.9780199,101.7629193,7.740852966,7.722818855,7.55378432,7.67248538,1456,2592,0.561728395,3773952,1687997,0.447275694,24,3773952,0.537150994,0.326160535,0.526951711,0.609848485,0.183333333,0.478431373,0
104.9557016,88.34993158,107.8441022,7.769988672,7.497179771,7.456184753,7.574451065,1456,2592,0.561728395,3773952,1518416,0.4023411,24,3773952,0.56230719,0.362394909,0.508723177,0.621794872,0.258823529,0.474509804,0
118.5179406,101.3821085,120.7009085,7.887829138,7.62453998,7.510800955,7.674390025,1456,2592,0.561728395,3773952,1659482,0.439719954,24,3773952,0.562870003,0.351245692,0.562662348,0.621376812,0.25,0.541176471,0
110.131623,92.27151882,111.197507,7.80579745,7.556593146,7.5306404,7.631010332,1456,2592,0.561728395,3773952,1545707,0.409572512,24,3773952,0.576600195,0.362651191,0.527549048,0.62195122,0.264705882,0.509803922,0
153.1637898,123.5683668,80.76080035,7.06063892,7.100550065,6.980724247,7.047304411,2176,10944,0.198830409,23814144,4831727,0.202893163,24,23814144,0.515073931,0.454366996,0.606759895,0.565591398,0.428571429,0.8,0
112.3247797,94.47014694,90.42073985,7.42946745,7.308426005,7.230192745,7.3226954,1456,2592,0.561728395,3773952,1727402,0.457717003,24,3773952,0.448459738,0.28474457,0.464957892,0.603703704,0.123287671,0.423529412,0
